tmdb_id,release_date
1489271,2005-03-28
1489198,2007-04-17
1489186,2006-02-21
1489170,2012-12-24
1489167,2011-12-24
1489134,2007-08-11
1489133,2009-09-19
1488991,2008-02-19
1488984,2008-03-25
1488982,2008-03-24
1488886,2005-08-09
1488882,2009-01-01
1488798,2005-09-13
1488783,2012-12-31
1488696,2001-01-01
1488684,2009-12-27
1488682,2009-01-01
1488680,2001-03-16
1488652,2002-01-01
1488615,2009-05-28
1488557,2012-12-18
1488463,2011-12-31
1488417,2002-09-15
1488399,2007-01-01
1488228,2006-03-17
1488225,2006-12-09
1488196,2012-05-08
1488174,2012-10-02
1488157,2002-01-01
1488146,2012-08-27
1488089,2004-04-02
1488046,2012-06-06
1488035,2000-06-24
1487924,2008-01-01
1487832,2010-11-26
1487768,2007-01-01
1487613,2004-03-07
1487460,2005-03-12
1487309,2011-05-09
1487244,2007-09-18
1487219,2006-01-01
1487188,2008-01-01
1487157,2003-02-15
1487099,2007-12-14
1487096,2012-02-29
1486978,2001-05-01
1486695,2005-06-04
1486680,2010-05-08
1486648,2000-01-01
1486618,2004-05-25
1486512,2001-11-23
1486484,2009-01-01
1486480,2009-01-01
1486472,2004-02-02
1486449,2011-01-01
1486355,2001-07-11
1486301,2002-08-01
1486295,2006-01-01
1486264,2003-01-01
1486227,2007-09-15
1486188,2010-01-01
1486041,2010-08-28
1486008,2004-12-12
1485968,2009-06-04
1485965,2009-06-03
1485963,2009-06-02
1485962,2009-06-01
1485930,2006-01-01
1485929,2006-01-01
1485926,2006-01-01
1485922,2006-01-01
1485920,2006-01-01
1485919,2010-05-01
1485916,2009-11-01
1485914,2012-09-01
1485912,2011-07-01
1485872,2005-09-21
1485788,2007-01-01
1485783,2009-01-01
1485722,2007-01-01
1485713,2001-01-01
1485697,2000-01-01
1485525,2005-08-30
1485399,2011-11-26
1485349,2006-05-09
1485272,2012-06-09
1485119,2001-06-21
1485114,2012-06-15
1485082,2005-01-01
1485008,2002-05-20
1485000,2008-01-01
1484987,2011-04-06
1484985,2007-04-04
1484977,2006-11-08
1484794,2006-11-13
1484790,2005-07-01
1484750,2010-10-01
1484719,2009-11-16
1484709,2006-01-01
1484652,2003-12-31
1484617,2011-01-01
1484600,2007-11-05
1484539,2004-01-01
1484438,2008-02-26
1484363,2005-08-19
1484276,2012-08-17
1484273,2012-10-19
1483999,2009-01-01
1483944,2009-01-01
1483913,2010-01-01
1483797,2000-05-08
1483783,2009-05-17
1483781,2001-05-14
1483772,2005-05-14
1483770,2004-05-16
1483732,2007-05-07
1483731,2006-05-15
1483714,2003-05-15
1483617,2003-03-01
1483578,2012-01-01
1483501,2011-11-01
1483485,2005-09-01
1483480,2005-10-29
1483475,2005-12-24
1483469,2003-12-27
1483389,2007-01-01
1483334,2010-01-01
1483324,2004-01-01
1483314,2011-01-01
1483306,2012-01-01
1483269,2012-08-28
1483210,2004-01-01
1483206,2004-03-19
1483008,2011-03-08
1483006,2006-04-18
1483001,2010-03-30
1482992,2009-04-07
1482898,2003-06-18
1482855,2003-01-01
1482810,2007-01-01
1482794,2002-01-01
1482788,2006-01-01
1482782,2009-01-14
1482781,2012-06-15
1482766,2011-05-17
1482687,2011-05-17
1482641,2002-11-04
1482638,2004-03-19
1482541,2011-01-01
1482476,2011-01-01
1482474,2011-08-07
1482463,2011-01-01
1482435,2005-08-17
1482433,2003-11-27
1482395,2008-06-10
1482366,2001-11-01
1482355,2004-01-01
1482259,2009-01-01
1482195,2003-12-31
1482047,2005-04-25
1482033,2002-01-01
1482030,2002-01-01
1482027,2002-01-01
1482003,2005-01-01
1482000,2005-01-01
1481996,2006-01-01
1481991,2003-01-01
1481990,2003-01-01
1481987,2005-01-01
1481986,2002-01-01
1481985,2007-01-01
1481983,2007-01-01
1481980,2007-01-01
1481944,2000-01-01
1481901,2006-01-01
1481826,2004-01-01
1481813,2012-01-01
1481769,2012-10-23
1481691,2012-03-15
1481606,2010-09-10
1481598,2012-12-14
1481351,2012-01-01
1481312,2001-08-19
1481310,2000-01-01
1481291,2006-08-18
1481277,2001-01-01
1481198,2001-01-01
1481167,2003-11-29
1481109,2001-01-09
1481085,2004-01-01
1481083,2005-11-01
1481006,2006-05-14
1481002,2005-12-31
1480894,2009-01-01
1480890,2004-01-01
1480889,2001-01-01
1480845,2009-01-01
1480844,2009-01-01
1480838,2004-01-01
1480827,2003-03-14
1480826,2006-01-01
1480795,2011-10-20
1480714,2000-01-01
1480712,2004-01-01
1480709,2005-08-21
1480680,2004-08-08
1480626,2008-01-01
1480528,2012-02-11
1480509,2001-01-01
1480507,2001-01-01
1480505,2001-01-01
1480502,2000-01-01
1480285,2007-01-01
1480140,2001-01-01
1480129,2001-01-01
1480103,2011-01-01
1480061,2009-01-01
1480017,2003-01-01
1479933,2005-01-01
1479885,2009-01-01
1479883,2007-01-01
1479881,2009-01-01
1479874,2006-01-01
1479873,2006-01-01
1479868,2006-10-10
1479822,2012-09-04
1479774,2000-01-01
1479772,2008-01-01
1479640,2010-01-01
1479637,2010-05-28
1479636,2010-05-23
1479601,2005-01-01
1479594,2000-01-01
1479502,2007-01-01
1479439,2012-01-01
1479410,2010-11-16
1479308,2000-01-01
1479306,2000-01-01
1479281,2000-12-03
1479136,2000-05-16
1479117,2011-02-15
1479096,2012-04-22
1479081,2003-05-01
1479079,2002-05-01
1479077,2003-11-25
1479009,2006-01-01
1479006,2007-05-25
1479004,2007-05-18
1479002,2007-05-04
1479000,2007-04-27
1478998,2007-04-20
1478997,2006-09-26
1478996,2006-09-08
1478995,2006-08-25
1478992,2006-08-18
1478991,2006-08-11
1478990,2006-08-04
1478989,2006-07-28
1478906,2012-10-23
1478824,2006-12-15
1478814,2003-06-17
1478747,2009-01-01
1478745,2010-07-31
1478744,2010-01-01
1478740,2001-01-01
1478718,2012-10-18
1478698,2006-07-10
1478683,2011-10-27
1478660,2002-05-01
1478659,2000-05-01
1478657,2002-05-09
1478655,2001-05-01
1478654,2002-05-01
1478653,2001-05-01
1478651,2001-05-01
1478647,2000-05-01
1478646,2000-05-09
1478601,2003-05-01
1478598,2003-05-01
1478597,2002-05-01
1478489,2003-01-08
1478410,2007-01-01
1478407,2007-01-01
1478404,2005-01-01
1478403,2007-01-01
1478398,2008-01-01
1478392,2008-01-01
1478388,2006-01-01
1478384,2006-01-01
1478369,2009-11-30
1478367,2007-01-01
1478331,2008-01-01
1478295,2012-02-19
1478238,2008-12-17
1478210,2009-09-15
1478074,2012-05-01
1478035,2002-02-23
1478034,2009-01-01
1477971,2010-01-01
1477886,2010-01-01
1477885,2003-01-01
1477875,2010-01-01
1477839,2011-05-06
1477688,2004-12-09
1477595,2012-12-01
1477485,2012-01-01
1477462,2001-01-01
1477461,2008-01-01
1477456,2008-07-01
1477305,2011-01-01
1477302,2006-05-12
1477257,2010-08-01
1477211,2008-01-01
1477127,2004-09-24
1477125,2011-10-08
1477093,2008-06-24
1477054,2007-10-24
1477004,2012-03-30
1476985,2002-12-01
1476973,2012-03-30
1476870,2004-11-17
1476851,2006-10-28
1476779,2004-01-01
1476778,2002-11-09
1476761,2010-07-27
1476759,2010-07-27
1476758,2010-07-27
1476756,2010-07-27
1476749,2010-01-01
1476651,2003-01-01
1476526,2008-01-01
1476512,2009-01-01
1476493,2002-06-15
1476318,2008-06-13
1476317,2006-02-14
1476263,2000-10-07
1476250,2007-08-22
1476248,2001-08-16
1476246,2006-08-23
1476238,2006-01-01
1476236,2007-01-01
1476228,2006-03-28
1476222,2000-01-01
1476220,2005-08-21
1476211,2004-01-01
1476207,2003-01-01
1476205,2003-01-01
1476201,2003-08-20
1476195,2001-01-01
1476191,2005-08-23
1476181,2002-01-01
1476173,2005-01-01
1476167,2005-01-01
1476161,2004-06-20
1476157,2000-01-01
1476134,2000-01-01
1476108,2005-01-01
1476100,2007-06-28
1476014,2004-10-07
1475919,2007-01-01
1475917,2007-01-01
1475910,2005-01-09
1475841,2006-01-01
1475839,2012-08-23
1475793,2009-09-22
1475785,2008-06-27
1475745,2005-01-01
1475729,2002-05-05
1475696,2006-01-01
1475692,2003-01-01
1475688,2006-01-01
1475682,2001-01-01
1475677,2004-08-27
1475667,2000-01-01
1475664,2005-01-01
1475660,2003-01-01
1475644,2005-08-23
1475640,2005-08-23
1475591,2006-04-01
1475564,2010-06-17
1475540,2009-02-03
1475536,2005-05-05
1475526,2007-05-21
1475367,2007-04-28
1475266,2008-03-08
1475244,2005-01-01
1475190,2012-02-25
1475173,2004-03-06
1475162,2008-03-23
1475126,2010-11-30
1475087,2008-12-27
1474885,2000-08-14
1474841,2008-05-16
1474755,2004-01-01
1474748,2012-01-19
1474719,2007-12-31
1474706,2011-12-06
1474649,2012-03-03
1474636,2006-01-01
1474623,2010-02-14
1474607,2005-12-30
1474606,2003-01-01
1474604,2003-01-01
1474603,2005-01-01
1474602,2002-08-31
1474600,2004-01-01
1474598,2004-01-01
1474597,2004-07-20
1474596,2004-01-01
1474594,2002-07-30
1474592,2003-01-01
1474586,2002-05-28
1474584,2003-01-01
1474582,2003-01-01
1474579,2003-01-01
1474575,2005-01-01
1474572,2005-01-01
1474457,2010-01-01
1474374,2001-09-18
1474283,2003-01-01
1474034,2010-05-23
1474026,2004-08-03
1474024,2003-01-01
1474020,2002-01-01
1474015,2005-01-01
1474011,2002-01-01
1474006,2002-01-01
1474002,2003-01-01
1473998,2005-01-01
1473996,2004-10-12
1473992,2004-09-01
1473990,2004-08-24
1473988,2004-08-14
1473985,2004-08-24
1473946,2011-09-11
1473933,2011-10-18
1473883,2012-01-22
1473831,2004-01-01
1473808,2006-08-18
1473793,2006-08-30
1473770,2008-01-01
1473744,2001-08-21
1473743,2001-08-21
1473742,2001-08-21
1473739,2009-07-01
1473729,2007-07-13
1473707,2000-09-01
1473542,2012-01-01
1473535,2007-05-22
1473532,2007-05-22
1473526,2007-05-22
1473504,2008-10-15
1473503,2008-10-18
1473499,2008-09-09
1473331,2005-12-12
1473244,2004-08-17
1473243,2003-11-06
1473241,2003-09-01
1473236,2002-07-23
1473234,2002-08-06
1473232,2004-06-26
1473229,2004-08-10
1473223,2006-01-01
1473151,2006-01-01
1473138,2012-11-01
1473127,2011-11-01
1473114,2007-01-01
1473093,2008-08-23
1473004,2012-08-01
1472927,2003-11-27
1472918,2001-08-16
1472915,2001-08-16
1472907,2000-08-25
1472898,2000-08-25
1472893,2000-08-25
1472888,2004-08-27
1472863,2000-08-09
1472810,2009-03-23
1472757,2004-08-20
1472753,2004-01-01
1472747,2004-09-26
1472637,2001-08-16
1472632,2001-10-03
1472629,2001-10-31
1472594,2010-03-12
1472515,2012-09-16
1472510,2007-10-13
1472449,2007-10-13
1472415,2001-10-24
1472408,2002-08-22
1472404,2000-08-21
1472401,2000-08-21
1472339,2006-08-24
1472258,2010-09-13
1472054,2007-01-08
1472034,2005-06-07
1471922,2006-01-01
1471791,2009-10-07
1471575,2012-09-06
1471556,2002-07-01
1471541,2012-03-17
1471528,2012-02-08
1471493,2006-03-09
1471415,2005-01-20
1471038,2008-01-01
1470994,2003-12-31
1470988,2011-01-01
1470949,2011-11-18
1470808,2012-04-25
1470796,2010-01-01
1470781,2002-08-01
1470724,2011-03-07
1470697,2005-02-13
1470696,2010-04-15
1470673,2008-02-02
1470537,2010-01-01
1470530,2011-06-23
1470529,2008-09-27
1470527,2012-06-27
1470522,2012-06-27
1470508,2011-09-13
1470313,2009-10-01
1470310,2006-01-01
1470291,2011-06-23
1470286,2010-01-01
1470281,2011-11-01
1470278,2010-01-01
1470274,2010-01-01
1470270,2011-06-23
1470222,2004-01-12
1470171,2011-05-09
1470163,2007-08-18
1470161,2006-01-01
1470159,2006-01-01
1470155,2007-08-18
1470154,2009-01-01
1470149,2008-01-01
1470147,2009-01-01
1470144,2009-06-18
1470142,2009-06-20
1470080,2012-10-31
1470035,2011-09-17
1470000,2006-01-01
1469996,2006-01-01
1469992,2005-08-22
1469893,2008-03-02
1469840,2000-03-29
1469832,2003-04-28
1469811,2000-05-31
1469668,2005-09-01
1469532,2001-01-01
1469530,2009-09-21
1469274,2000-01-01
1469126,2007-04-01
1469117,2005-01-01
1469099,2012-03-08
1469045,2005-09-27
1469023,2002-03-26
1469000,2005-01-01
1468992,2004-01-01
1468989,2004-01-01
1468986,2004-01-01
1468982,2004-01-01
1468963,2012-12-06
1468935,2006-01-31
1468929,2012-01-25
1468748,2008-02-03
1468615,2001-01-01
1468589,2012-12-11
1468566,2010-01-01
1468554,2010-10-01
1468484,2003-06-16
1468479,2001-01-01
1468434,2010-04-15
1468118,2002-03-01
1468117,2004-01-01
1468007,2012-01-01
1467957,2012-09-17
1467955,2007-01-01
1467951,2011-04-19
1467941,2009-06-09
1467936,2012-01-01
1467916,2011-01-01
1467889,2006-10-18
1467816,2008-10-10
1467805,2009-01-15
1467788,2011-12-13
1467724,2009-07-06
1467714,2007-01-01
1467713,2007-01-01
1467711,2007-07-14
1467709,2007-07-14
1467707,2007-05-31
1467705,2007-07-14
1467694,2010-10-12
1467664,2002-02-03
1467521,2011-08-13
1467452,2006-01-01
1467448,2005-01-17
1467446,2004-09-06
1467442,2004-01-14
1467441,2003-09-01
1467437,2003-01-15
1467436,2000-09-02
1467434,2002-01-16
1467432,2001-08-27
1467430,2001-04-09
1467428,2001-01-16
1467427,2000-09-05
1467426,2000-01-19
1467322,2012-08-30
1467294,2011-01-01
1467252,2004-01-01
1467237,2004-01-01
1467106,2011-08-27
1467066,2010-11-11
1467056,2006-01-01
1466866,2011-01-01
1466797,2005-03-08
1466792,2009-03-13
1466602,2012-10-16
1466457,2012-10-09
1466332,2012-02-05
1466325,2012-07-24
1466321,2009-11-03
1466203,2005-12-27
1466150,2011-09-12
1466146,2007-09-24
1466126,2007-08-06
1466118,2004-12-27
1466075,2000-04-17
1466074,2011-01-01
1465869,2003-02-20
1465793,2011-01-01
1465769,2007-09-13
1465700,2011-05-12
1465675,2002-12-27
1465645,2012-01-01
1465622,2002-01-01
1465582,2000-01-31
1465554,2000-06-30
1465536,2012-03-03
1465488,2003-04-24
1465487,2007-04-18
1465467,2008-01-01
1465420,2010-12-01
1465382,2006-01-01
1465376,2011-01-01
1465374,2004-07-05
1465372,2009-02-23
1465371,2007-11-17
1465188,2011-10-02
1465135,2011-05-01
1465104,2012-03-22
1465043,2004-01-01
1465000,2006-07-01
1464972,2001-01-01
1464916,2005-07-05
1464904,2002-11-01
1464860,2011-03-28
1464852,2010-05-03
1464749,2012-02-12
1464678,2008-01-01
1464656,2008-01-01
1464589,2009-02-07
1464587,2012-02-13
1464578,2001-12-31
1464577,2009-10-05
1464571,2008-12-31
1464570,2011-01-31
1464524,2007-09-24
1464523,2000-01-01
1464514,2001-06-18
1464445,2006-07-14
1464426,2002-07-22
1464407,2010-01-01
1464384,2002-05-28
1464325,2011-05-30
1464314,2004-04-05
1464294,2010-10-04
1464279,2012-04-02
1464276,2005-11-07
1464238,2008-11-15
1464237,2000-05-23
1464122,2008-10-24
1464110,2011-10-02
1464083,2007-09-24
1464070,2007-09-24
1464065,2007-06-07
1464061,2011-06-04
1464058,2012-06-04
1464055,2012-06-04
1464039,2007-09-24
1464029,2007-09-24
1464028,2009-07-10
1464018,2004-05-06
1464008,2007-09-24
1463930,2011-08-01
1463927,2009-10-24
1463810,2006-04-10
1463809,2010-03-29
1463637,2005-09-27
1463622,2011-05-01
1463556,2003-01-01
1463435,2004-08-29
1463427,2008-03-12
1463293,2001-03-20
1463286,2009-01-01
1463140,2010-02-22
1463085,2007-01-01
1463084,2007-07-14
1463078,2011-04-30
1463077,2006-02-01
1463058,2006-01-02
1462957,2006-11-06
1462948,2012-08-20
1462945,2012-02-13
1462720,2010-01-18
1462712,2010-10-25
1462694,2004-01-01
1462690,2004-01-01
1462685,2004-01-01
1462682,2004-01-01
1462680,2004-01-01
1462673,2004-01-01
1462624,2004-01-01
1462569,2004-03-10
1462472,2010-10-04
1462450,2002-06-12
1462414,2011-08-26
1462402,2004-01-01
1462372,2005-01-01
1462363,2001-11-01
1462356,2012-06-08
1462273,2009-04-13
1462266,2010-10-04
1462259,2007-01-27
1462254,2001-12-05
1462244,2008-06-16
1462179,2006-06-27
1462090,2011-11-23
1461995,2009-01-01
1461918,2009-02-10
1461912,2005-01-16
1461910,2008-04-17
1461876,2010-10-25
1461863,2007-06-04
1461850,2010-08-09
1461833,2000-10-01
1461719,2006-02-14
1461657,2002-12-28
1461635,2011-12-21
1461618,2011-12-16
1461599,2011-04-01
1461597,2007-04-04
1461589,2004-02-28
1461441,2005-01-07
1461436,2011-02-20
1461424,2010-02-27
1461384,2002-07-30
1461380,2006-01-01
1461308,2009-11-07
1461267,2001-01-01
1461228,2006-01-16
1460982,2008-03-03
1460976,2008-03-03
1460773,2002-01-05
1460649,2006-06-20
1460637,2008-10-02
1460633,2007-03-16
1460632,2011-01-20
1460600,2009-03-17
1460596,2011-05-03
1460521,2012-12-27
1460284,2011-10-31
1460279,2011-12-05
1460185,2003-02-13
1460092,2005-11-09
1460067,2002-08-20
1459975,2010-10-01
1459945,2005-07-17
1459938,2011-07-28
1459935,2007-05-12
1459883,2000-01-05
1459824,2007-10-01
1459797,2011-10-04
1459772,2001-01-01
1459762,2007-01-01
1459669,2010-05-07
1459633,2004-12-03
1459569,2010-03-02
1459561,2007-10-05
1459501,2009-09-23
1459488,2006-08-18
1459480,2004-01-01
1459479,2006-09-19
1459476,2000-04-01
1459459,2012-01-01
1459443,2000-01-01
1459436,2003-01-06
1459431,2003-10-21
1459395,2010-04-01
1459392,2003-06-25
1459389,2006-05-10
1459371,2005-01-01
1459332,2010-01-01
1459215,2004-11-16
1459183,2009-01-01
1459159,2009-01-01
1459152,2001-01-08
1459025,2011-02-22
1459005,2003-10-17
1458972,2012-04-01
1458966,2001-12-31
1458925,2007-04-24
1458913,2001-01-01
1458690,2010-08-03
1458683,2008-01-17
1458675,2007-06-01
1458661,2007-01-01
1458594,2001-10-11
1458519,2011-01-01
1458511,2010-01-01
1458452,2004-06-01
1458262,2010-12-19
1458237,2010-08-09
1457967,2006-04-01
1457962,2007-04-01
1457955,2009-04-01
1457929,2012-03-12
1457928,2005-01-01
1457891,2010-12-25
1457851,2009-04-26
1457846,2009-04-26
1457845,2009-04-26
1457821,2011-03-28
1457796,2006-09-15
1457518,2003-08-07
1457471,2000-07-04
1457205,2009-03-27
1457202,2002-04-03
1457065,2004-08-19
1456957,2006-01-26
1456944,2005-05-02
1456904,2001-11-06
1456846,2002-02-13
1456722,2007-01-27
1456717,2004-07-05
1456669,2000-01-01
1456659,2012-06-21
1456516,2000-01-01
1456486,2006-06-27
1456467,2007-01-01
1456447,2003-01-08
1456436,2011-08-24
1456383,2011-08-02
1456372,2009-04-01
1456355,2007-01-01
1456335,2009-10-05
1456333,2009-10-05
1456329,2007-09-24
1456321,2012-07-02
1456248,2001-07-13
1456243,2008-10-25
1456240,2009-11-04
1456237,2010-10-25
1456226,2004-07-01
1456195,2006-11-07
1456138,2009-08-21
1456079,2008-11-09
1456041,2008-01-01
1455975,2001-10-01
1455875,2009-01-01
1455874,2000-01-01
1455869,2007-09-21
1455797,2012-01-01
1455790,2010-04-09
1455788,2006-05-26
1455749,2002-12-30
1455719,2011-01-01
1455717,2004-01-02
1455716,2004-01-01
1455635,2004-08-01
1455631,2008-11-01
1455625,2011-02-01
1455550,2012-02-07
1455525,2007-09-13
1455516,2006-04-29
1455510,2011-09-15
1455504,2010-09-25
1455502,2010-09-25
1455500,2012-08-12
1455494,2011-04-07
1455482,2010-12-09
1455456,2006-04-21
1455454,2010-12-09
1455310,2010-11-01
1455295,2003-05-01
1455282,2009-02-26
1455277,2001-06-01
1455275,2006-11-27
1455270,2007-04-16
1455265,2001-10-31
1455197,2003-08-08
1455192,2009-03-14
1455158,2011-05-14
1455136,2012-10-22
1455095,2011-06-01
1455039,2008-06-20
1455016,2011-04-11
1454953,2005-10-23
1454856,2003-09-27
1454775,2008-01-01
1454771,2007-02-20
1454732,2004-11-23
1454662,2004-06-11
1454655,2007-08-28
1454628,2005-05-02
1454625,2003-08-09
1454619,2000-01-01
1454614,2011-07-18
1454609,2008-01-01
1454591,2006-06-01
1454588,2006-01-01
1454562,2000-01-02
1454519,2008-08-01
1454502,2008-09-20
1454430,2006-02-03
1454395,2004-02-09
1454384,2009-01-01
1454380,2005-01-01
1454375,2012-01-01
1454372,2012-01-01
1454370,2012-01-01
1454335,2007-01-01
1454316,2008-10-10
1454141,2006-01-01
1454119,2008-01-01
1454112,2006-06-16
1453822,2004-10-11
1453771,2009-01-01
1453736,2004-01-01
1453729,2012-12-21
1453705,2004-11-26
1453651,2006-10-22
1453559,2004-01-01
1453548,2008-12-08
1453508,2007-01-01
1453464,2002-03-22
1453401,2006-12-02
1453332,2007-01-01
1453326,2006-08-05
1453324,2012-06-05
1453288,2012-05-30
1453278,2008-03-07
1453188,2007-05-08
1453111,2001-07-26
1453098,2002-01-11
1453095,2011-01-01
1453086,2001-12-09
1453084,2006-04-09
1453071,2001-12-01
1453063,2001-01-01
1453055,2001-01-01
1453043,2000-10-09
1453037,2006-10-08
1453030,2011-06-20
1453017,2004-03-01
1452995,2005-11-07
1452869,2005-03-01
1452868,2006-03-01
1452846,2011-12-09
1452719,2012-07-12
1452710,2012-09-23
1452668,2009-10-05
1452662,2007-05-08
1452659,2005-10-13
1452628,2001-09-01
1452602,2010-07-01
1452599,2012-07-07
1452589,2008-01-01
1452587,2009-03-01
1452570,2008-09-01
1452567,2005-01-01
1452556,2012-01-17
1452519,2007-09-24
1452412,2007-06-21
1452305,2007-06-08
1452302,2002-01-01
1452297,2012-01-06
1452296,2008-04-01
1452281,2009-04-15
1452273,2004-01-01
1452265,2010-04-30
1452238,2008-07-23
1452229,2000-11-10
1452196,2010-07-17
1452147,2010-09-01
1452139,2011-10-08
1452055,2005-06-16
1452040,2007-05-23
1451825,2003-04-16
1451725,2000-04-07
1451703,2007-01-01
1451702,2007-01-01
1451701,2007-01-01
1451700,2007-01-01
1451691,2012-12-23
1451536,2012-01-01
1451535,2009-10-10
1451506,2009-07-04
1451505,2012-03-05
1451493,2007-10-15
1451409,2000-03-21
1451339,2007-12-05
1451332,2000-01-01
1451310,2012-03-26
1451292,2010-11-06
1451291,2010-09-18
1451276,2005-05-13
1451261,2005-04-15
1451197,2004-09-27
1451184,2010-05-28
1451180,2000-01-01
1451158,2006-12-15
1451137,2011-03-05
1451129,2003-12-31
1451039,2010-07-11
1451023,2000-01-01
1450859,2012-12-11
1450753,2012-08-12
1450752,2012-04-18
1450463,2012-11-19
1450391,2008-01-01
1450387,2011-08-22
1450362,2005-07-16
1450333,2001-11-12
1450283,2004-01-01
1450239,2008-02-05
1450188,2005-12-02
1450187,2009-07-15
1450169,2002-03-01
1450147,2012-01-01
1449956,2010-12-31
1449877,2001-12-11
1449873,2012-11-19
1449841,2011-08-01
1449833,2012-03-13
1449796,2012-08-22
1449777,2011-12-23
1449760,2006-06-02
1449680,2007-11-20
1449655,2012-03-01
1449652,2012-11-18
1449623,2006-01-10
1449584,2009-01-01
1449559,2012-02-11
1449556,2006-01-10
1449554,2007-08-18
1449528,2004-01-01
1449478,2010-01-01
1449428,2000-06-01
1449367,2004-02-02
1449343,2007-05-21
1449331,2012-01-31
1449286,2012-07-04
1449284,2009-01-06
1449261,2003-06-17
1449258,2003-06-17
1449254,2003-06-17
1449197,2007-01-01
1449185,2010-11-15
1449139,2010-09-01
1449137,2004-01-01
1449073,2011-01-01
1449069,2011-10-14
1449035,2010-12-27
1448995,2009-07-10
1448937,2000-12-12
1448905,2006-10-24
1448903,2006-01-01
1448900,2006-01-01
1448894,2006-01-01
1448887,2006-01-01
1448865,2006-08-20
1448862,2006-07-14
1448852,2010-01-01
1448764,2009-09-29
1448716,2004-10-26
1448709,2007-04-02
1448707,2010-01-05
1448704,2011-04-14
1448702,2007-05-13
1448631,2010-01-01
1448581,2005-01-25
1448484,2009-04-28
1448464,2009-01-01
1448455,2012-01-01
